id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
9027,1206,9/2/2013 14:55,San Jose City Hall,10,9/2/2013 15:15,MLK Library,11,90,Customer,95112
9028,362,9/2/2013 14:56,Golden Gate at Polk,59,9/2/2013 15:02,Powell Street BART,39,351,Customer,98103
9030,559,9/2/2013 14:58,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:07,Embarcadero at Vallejo,48,469,Subscriber,94110
9031,554,9/2/2013 14:57,Steuart at Market,74,9/2/2013 15:07,Embarcadero at Bryant,54,378,Subscriber,94105
9033,1447,9/2/2013 14:59,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:23,Embarcadero at Sansome,60,548,Customer,94103
9034,1427,9/2/2013 14:59,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:23,Embarcadero at Sansome,60,602,Customer,94103
9036,1003,9/2/2013 15:03,Embarcadero at Bryant,54,9/2/2013 15:20,Embarcadero at Sansome,60,393,Customer,94133
9037,573,9/2/2013 15:05,Washington at Kearney,46,9/2/2013 15:14,Market at 4th,76,275,Customer,90066
9038,2873,9/2/2013 15:05,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:53,South Van Ness at Market,66,290,Customer,94133
9039,684,9/2/2013 15:06,Steuart at Market,74,9/2/2013 15:17,Market at 4th,76,540,Subscriber,94133
9041,574,9/2/2013 15:07,Steuart at Market,74,9/2/2013 15:16,Market at 4th,76,386,Customer,94133
9042,836,9/2/2013 15:07,San Francisco Caltrain 2 (330 Townsend),69,9/2/2013 15:21,Harry Bridges Plaza (Ferry Building),50,331,Customer,1576245
9043,1551,9/2/2013 15:08,Yerba Buena Center of the Arts (3rd @ Howard),68,9/2/2013 15:33,Yerba Buena Center of the Arts (3rd @ Howard),68,438,Customer,94105
9044,2079,9/2/2013 15:10,Embarcadero at Vallejo,48,9/2/2013 15:45,Embarcadero at Vallejo,48,568,Subscriber,94110
9045,335,9/2/2013 15:10,2nd at South Park,64,9/2/2013 15:15,San Francisco Caltrain 2 (330 Townsend),69,557,Subscriber,94107
9046,560,9/2/2013 15:11,Powell Street BART,39,9/2/2013 15:20,South Van Ness at Market,66,490,Subscriber,94114
9047,2494,9/2/2013 15:11,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:53,South Van Ness at Market,66,477,Customer,95219
9048,1059,9/2/2013 15:12,5th at Howard,57,9/2/2013 15:29,Embarcadero at Sansome,60,318,Customer,90025
9049,1577,9/2/2013 15:12,Grant Avenue at Columbus Avenue,73,9/2/2013 15:39,Harry Bridges Plaza (Ferry Building),50,492,Customer,94107
9050,1544,9/2/2013 15:13,Grant Avenue at Columbus Avenue,73,9/2/2013 15:39,Harry Bridges Plaza (Ferry Building),50,415,Customer,94107
9052,242,9/2/2013 15:15,San Jose Diridon Caltrain Station,2,9/2/2013 15:19,Arena Green / SAP Center,14,82,Subscriber,95125
9054,733,9/2/2013 15:15,Market at 4th,76,9/2/2013 15:27,Market at 10th,67,321,Customer,90066
9055,714,9/2/2013 15:15,Market at 4th,76,9/2/2013 15:27,Market at 10th,67,561,Customer,90066
9057,2235,9/2/2013 15:16,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:53,South Van Ness at Market,66,581,Customer,94122
9059,521,9/2/2013 15:16,Market at Sansome,77,9/2/2013 15:24,Harry Bridges Plaza (Ferry Building),50,369,Customer,94107
9062,2204,9/2/2013 15:16,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:53,South Van Ness at Market,66,320,Customer,94122
9063,460,9/2/2013 15:17,Market at Sansome,77,9/2/2013 15:24,Harry Bridges Plaza (Ferry Building),50,513,Customer,94107
9064,568,9/2/2013 15:19,Embarcadero at Vallejo,48,9/2/2013 15:28,Embarcadero at Sansome,60,267,Customer,2118
9065,541,9/2/2013 15:19,Embarcadero at Vallejo,48,9/2/2013 15:28,Embarcadero at Sansome,60,603,Customer,2118
9066,2008,9/2/2013 15:20,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:53,South Van Ness at Market,66,327,Customer,49109
9067,2001,9/2/2013 15:19,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:53,South Van Ness at Market,66,402,Customer,49109
9069,940,9/2/2013 15:20,Arena Green / SAP Center,14,9/2/2013 15:36,Arena Green / SAP Center,14,662,Subscriber,95125
9070,3633,9/2/2013 15:21,San Jose Diridon Caltrain Station,2,9/2/2013 16:21,San Jose Diridon Caltrain Station,2,37,Customer,95126
9071,3619,9/2/2013 15:21,San Jose Diridon Caltrain Station,2,9/2/2013 16:21,San Jose Diridon Caltrain Station,2,70,Customer,95126
9072,1300,9/2/2013 15:22,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:43,Embarcadero at Bryant,54,529,Subscriber,94043
9073,1327,9/2/2013 15:22,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:44,Embarcadero at Bryant,54,329,Customer,94086
9076,609,9/2/2013 15:26,SJSU - San Salvador at 9th,16,9/2/2013 15:37,San Jose City Hall,10,106,Customer,95112
9077,707,9/2/2013 15:30,South Van Ness at Market,66,9/2/2013 15:42,San Francisco Caltrain (Townsend at 4th),70,490,Customer,94025
9078,258,9/2/2013 15:31,Grant Avenue at Columbus Avenue,73,9/2/2013 15:35,Grant Avenue at Columbus Avenue,73,345,Subscriber,94123
9079,1129,9/2/2013 15:34,South Van Ness at Market,66,9/2/2013 15:53,San Francisco Caltrain (Townsend at 4th),70,521,Customer,15238
9080,1109,9/2/2013 15:35,South Van Ness at Market,66,9/2/2013 15:53,San Francisco Caltrain (Townsend at 4th),70,624,Customer,15238
9081,1052,9/2/2013 15:35,South Van Ness at Market,66,9/2/2013 15:53,San Francisco Caltrain (Townsend at 4th),70,460,Customer,10044
9082,1010,9/2/2013 15:36,South Van Ness at Market,66,9/2/2013 15:53,San Francisco Caltrain (Townsend at 4th),70,613,Customer,10044
9083,117,9/2/2013 15:36,Arena Green / SAP Center,14,9/2/2013 15:38,Arena Green / SAP Center,14,186,Subscriber,95125
9084,397,9/2/2013 15:39,Commercial at Montgomery,45,9/2/2013 15:45,Market at Sansome,77,636,Subscriber,94111
9085,517,9/2/2013 15:39,Arena Green / SAP Center,14,9/2/2013 15:47,San Jose City Hall,10,82,Subscriber,95125
9086,125,9/2/2013 15:44,Harry Bridges Plaza (Ferry Building),50,9/2/2013 15:46,Harry Bridges Plaza (Ferry Building),50,331,Customer,94107
9087,669,9/2/2013 15:45,Embarcadero at Bryant,54,9/2/2013 15:56,San Francisco Caltrain 2 (330 Townsend),69,444,Customer,94086
9088,978,9/2/2013 15:45,Embarcadero at Bryant,54,9/2/2013 16:01,San Francisco Caltrain (Townsend at 4th),70,435,Subscriber,94043
9090,11843,9/2/2013 15:46,San Francisco Caltrain 2 (330 Townsend),69,9/2/2013 19:03,Harry Bridges Plaza (Ferry Building),50,421,Customer,94107
9091,11854,9/2/2013 15:46,San Francisco Caltrain 2 (330 Townsend),69,9/2/2013 19:03,Harry Bridges Plaza (Ferry Building),50,279,Customer,94107
9092,722,9/2/2013 15:46,5th at Howard,57,9/2/2013 15:58,Beale at Market,56,599,Subscriber,94127
9093,218,9/2/2013 15:47,Embarcadero at Vallejo,48,9/2/2013 15:50,Davis at Jackson,42,469,Subscriber,94110
9094,1598,9/2/2013 15:47,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:13,San Francisco Caltrain 2 (330 Townsend),69,492,Customer,94107
9095,803,9/2/2013 15:46,University and Emerson,35,9/2/2013 16:00,University and Emerson,35,150,Customer,94040
9096,1600,9/2/2013 15:47,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:14,San Francisco Caltrain 2 (330 Townsend),69,331,Customer,94107
9097,1536,9/2/2013 15:48,Powell at Post (Union Square),71,9/2/2013 16:14,Washington at Kearney,46,493,Customer,54911
9098,11672,9/2/2013 15:48,San Francisco Caltrain 2 (330 Townsend),69,9/2/2013 19:03,Harry Bridges Plaza (Ferry Building),50,334,Customer,94304
9100,240,9/2/2013 15:49,Embarcadero at Sansome,60,9/2/2013 15:53,Embarcadero at Vallejo,48,267,Customer,94025
9101,605,9/2/2013 15:50,San Jose City Hall,10,9/2/2013 16:00,Japantown,9,82,Subscriber,95125
9102,840,9/2/2013 15:50,San Pedro Square,6,9/2/2013 16:04,MLK Library,11,684,Customer,95123
9103,287,9/2/2013 15:51,Davis at Jackson,42,9/2/2013 15:56,Steuart at Market,74,404,Subscriber,94110
9104,3996,9/2/2013 15:54,Steuart at Market,74,9/2/2013 17:01,South Van Ness at Market,66,439,Customer,10065
9105,1057,9/2/2013 15:55,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:12,San Francisco City Hall,58,415,Customer,94102
9106,684,9/2/2013 15:55,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:07,Post at Kearney,47,372,Customer,94108
9109,1813,9/2/2013 15:57,Embarcadero at Sansome,60,9/2/2013 16:27,2nd at Townsend,61,588,Customer,94107
9110,639,9/2/2013 15:57,South Van Ness at Market,66,9/2/2013 16:08,San Francisco Caltrain (Townsend at 4th),70,476,Subscriber,94010
9111,1718,9/2/2013 15:58,Embarcadero at Sansome,60,9/2/2013 16:27,2nd at Townsend,61,356,Subscriber,94107
9112,603,9/2/2013 15:58,Market at 10th,67,9/2/2013 16:08,Market at 10th,67,321,Subscriber,94109
9116,564,9/2/2013 16:03,Japantown,9,9/2/2013 16:12,Japantown,9,82,Subscriber,95125
9117,248,9/2/2013 16:03,Spear at Folsom,49,9/2/2013 16:07,Steuart at Market,74,347,Customer,94105
9118,937,9/2/2013 16:05,Grant Avenue at Columbus Avenue,73,9/2/2013 16:21,Embarcadero at Bryant,54,630,Customer,94610
9119,933,9/2/2013 16:05,Grant Avenue at Columbus Avenue,73,9/2/2013 16:21,Embarcadero at Bryant,54,612,Subscriber,94111
9120,1077,9/2/2013 16:13,MLK Library,11,9/2/2013 16:31,San Pedro Square,6,658,Customer,95123
9121,879,9/2/2013 16:15,Embarcadero at Sansome,60,9/2/2013 16:29,Market at 4th,76,539,Customer,94114
9122,698,9/2/2013 16:16,Embarcadero at Bryant,54,9/2/2013 16:27,Embarcadero at Bryant,54,378,Customer,95134
9123,643,9/2/2013 16:18,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:28,Embarcadero at Sansome,60,513,Customer,94107
9124,626,9/2/2013 16:18,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:28,Embarcadero at Sansome,60,369,Customer,94107
9125,448,9/2/2013 16:19,Embarcadero at Bryant,54,9/2/2013 16:27,Embarcadero at Bryant,54,329,Customer,94086
9126,129,9/2/2013 16:19,San Francisco City Hall,58,9/2/2013 16:22,San Francisco City Hall,58,413,Subscriber,94109
9127,410,9/2/2013 16:19,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:26,Embarcadero at Bryant,54,395,Customer,1576245
9128,956,9/2/2013 16:20,Market at Sansome,77,9/2/2013 16:36,South Van Ness at Market,66,636,Customer,94103
9129,2257,9/2/2013 16:20,2nd at Townsend,61,9/2/2013 16:58,Embarcadero at Sansome,60,322,Customer,94619
9130,1041,9/2/2013 16:24,Embarcadero at Folsom,51,9/2/2013 16:42,Embarcadero at Bryant,54,387,Customer,94123
9131,1125,9/2/2013 16:25,Market at 4th,76,9/2/2013 16:43,San Francisco Caltrain (Townsend at 4th),70,386,Customer,87122
9132,1114,9/2/2013 16:25,Market at 4th,76,9/2/2013 16:43,San Francisco Caltrain (Townsend at 4th),70,554,Customer,87122
9133,1109,9/2/2013 16:25,Steuart at Market,74,9/2/2013 16:43,Golden Gate at Polk,59,404,Customer,6359
9134,1057,9/2/2013 16:25,Steuart at Market,74,9/2/2013 16:43,Golden Gate at Polk,59,347,Customer,6359
9135,2318,9/2/2013 16:27,2nd at Townsend,61,9/2/2013 17:05,2nd at Folsom,62,443,Customer,95113
9136,775,9/2/2013 16:27,Post at Kearney,47,9/2/2013 16:40,Washington at Kearney,46,354,Subscriber,94114
9138,928,9/2/2013 16:29,Japantown,9,9/2/2013 16:45,Santa Clara at Almaden,4,82,Subscriber,95125
9139,446,9/2/2013 16:29,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:37,Embarcadero at Bryant,54,562,Customer,94107
9140,318,9/2/2013 16:30,Powell at Post (Union Square),71,9/2/2013 16:35,Powell at Post (Union Square),71,434,Customer,95128
9141,373,9/2/2013 16:31,Harry Bridges Plaza (Ferry Building),50,9/2/2013 16:37,Embarcadero at Bryant,54,515,Customer,94107
9142,2656,9/2/2013 16:32,Mountain View Caltrain Station,28,9/2/2013 17:16,Rengstorff Avenue / California Street,33,43,Customer,94041
9143,2649,9/2/2013 16:32,Mountain View Caltrain Station,28,9/2/2013 17:16,Rengstorff Avenue / California Street,33,27,Customer,94041
9144,4576,9/2/2013 16:32,Market at 4th,76,9/2/2013 17:48,Market at 4th,76,617,Customer,94103
9145,4533,9/2/2013 16:32,Market at 4th,76,9/2/2013 17:48,Market at 4th,76,540,Customer,94103
9146,262,9/2/2013 16:33,San Pedro Square,6,9/2/2013 16:38,San Pedro Square,6,658,Customer,95123
9147,1042,9/2/2013 16:34,Embarcadero at Bryant,54,9/2/2013 16:51,Embarcadero at Sansome,60,612,Customer,94597
9148,885,9/2/2013 16:34,San Francisco Caltrain (Townsend at 4th),70,9/2/2013 16:49,Market at Sansome,77,281,Customer,22903
9149,481,9/2/2013 16:37,Embarcadero at Sansome,60,9/2/2013 16:45,Harry Bridges Plaza (Ferry Building),50,393,Customer,94103
9150,462,9/2/2013 16:37,Embarcadero at Sansome,60,9/2/2013 16:45,Harry Bridges Plaza (Ferry Building),50,432,Customer,94103
9151,2077,9/2/2013 16:41,Grant Avenue at Columbus Avenue,73,9/2/2013 17:15,Embarcadero at Sansome,60,380,Customer,54911
9152,1247,9/2/2013 16:47,Post at Kearney,47,9/2/2013 17:07,San Francisco City Hall,58,486,Customer,94104
9154,804,9/2/2013 16:50,Embarcadero at Sansome,60,9/2/2013 17:04,Market at Sansome,77,318,Customer,94107
9155,794,9/2/2013 16:51,Embarcadero at Sansome,60,9/2/2013 17:04,Market at Sansome,77,611,Customer,94107
9156,381,9/2/2013 16:51,Embarcadero at Vallejo,48,9/2/2013 16:57,Harry Bridges Plaza (Ferry Building),50,267,Subscriber,94041
9157,387,9/2/2013 16:51,Embarcadero at Vallejo,48,9/2/2013 16:58,Harry Bridges Plaza (Ferry Building),50,522,Customer,94041
9158,66736,9/2/2013 16:51,Mechanics Plaza (Market at Battery),75,9/3/2013 11:23,Civic Center BART (7th at Market),72,547,Customer,94606
9159,240,9/2/2013 16:52,Mechanics Plaza (Market at Battery),75,9/2/2013 16:56,Commercial at Montgomery,45,575,Customer,94133
9161,1014,9/2/2013 16:53,Harry Bridges Plaza (Ferry Building),50,9/2/2013 17:10,5th at Howard,57,393,Customer,94953
9162,987,9/2/2013 16:54,Harry Bridges Plaza (Ferry Building),50,9/2/2013 17:10,5th at Howard,57,432,Customer,94953
9164,774,9/2/2013 16:55,Post at Kearney,47,9/2/2013 17:08,San Francisco City Hall,58,271,Customer,94121
9167,455,9/2/2013 16:59,Yerba Buena Center of the Arts (3rd @ Howard),68,9/2/2013 17:07,San Francisco Caltrain (Townsend at 4th),70,379,Subscriber,94110
9169,7306,9/2/2013 17:00,Powell Street BART,39,9/2/2013 19:02,Powell at Post (Union Square),71,608,Customer,1576245
9171,463,9/2/2013 17:01,Davis at Jackson,42,9/2/2013 17:09,2nd at Folsom,62,580,Customer,94105
9172,991,9/2/2013 17:03,Spear at Folsom,49,9/2/2013 17:19,Embarcadero at Sansome,60,361,Subscriber,94105
9173,1336,9/2/2013 17:06,Powell Street BART,39,9/2/2013 17:28,Steuart at Market,74,430,Customer,95051
9174,1355,9/2/2013 17:06,Powell Street BART,39,9/2/2013 17:28,Steuart at Market,74,564,Customer,95051
9175,511,9/2/2013 17:06,Washington at Kearney,46,9/2/2013 17:15,Market at Sansome,77,354,Subscriber,94114
9176,697,9/2/2013 17:15,San Jose Diridon Caltrain Station,2,9/2/2013 17:26,San Salvador at 1st,8,107,Subscriber,95126
9177,1040,9/2/2013 17:15,Market at 4th,76,9/2/2013 17:33,Townsend at 7th,65,539,Customer,94702
9178,1200,9/2/2013 17:16,Market at Sansome,77,9/2/2013 17:36,Harry Bridges Plaza (Ferry Building),50,318,Customer,90210
9179,511,9/2/2013 17:16,Steuart at Market,74,9/2/2013 17:25,Washington at Kearney,46,359,Customer,33040
9180,326,9/2/2013 17:17,Powell Street BART,39,9/2/2013 17:23,Powell at Post (Union Square),71,411,Subscriber,94109
9181,1408,9/2/2013 17:18,Market at Sansome,77,9/2/2013 17:42,Harry Bridges Plaza (Ferry Building),50,611,Customer,1576245
9184,1150,9/2/2013 17:21,Market at Sansome,77,9/2/2013 17:41,Harry Bridges Plaza (Ferry Building),50,281,Customer,1576245
9185,3720,9/2/2013 17:21,Davis at Jackson,42,9/2/2013 18:23,Davis at Jackson,42,416,Customer,94111
9186,1411,9/2/2013 17:23,San Pedro Square,6,9/2/2013 17:46,San Jose Civic Center,3,669,Customer,95126
9187,503,9/2/2013 17:23,Embarcadero at Sansome,60,9/2/2013 17:31,Davis at Jackson,42,584,Subscriber,94105
9189,1282,9/2/2013 17:23,San Pedro Square,6,9/2/2013 17:45,San Jose Civic Center,3,50,Customer,95126
9190,3483,9/2/2013 17:25,Davis at Jackson,42,9/2/2013 18:23,Davis at Jackson,42,469,Customer,94111
9191,848,9/2/2013 17:32,Rengstorff Avenue / California Street,33,9/2/2013 17:46,Mountain View Caltrain Station,28,43,Customer,94041
9192,765,9/2/2013 17:33,Rengstorff Avenue / California Street,33,9/2/2013 17:45,Mountain View Caltrain Station,28,27,Customer,94041
9193,12742,9/2/2013 17:36,San Francisco City Hall,58,9/2/2013 21:08,Market at Sansome,77,486,Customer,94117
9194,481,9/2/2013 17:36,Davis at Jackson,42,9/2/2013 17:44,Embarcadero at Folsom,51,584,Subscriber,94105
9195,4556,9/2/2013 17:44,Redwood City Public Library,24,9/2/2013 19:00,Redwood City Public Library,24,258,Customer,94022
9198,4441,9/2/2013 17:46,Redwood City Public Library,24,9/2/2013 19:00,Redwood City Public Library,24,132,Customer,94063
9199,1468,9/2/2013 17:50,Harry Bridges Plaza (Ferry Building),50,9/2/2013 18:14,Embarcadero at Vallejo,48,318,Customer,1576245
9200,1459,9/2/2013 17:51,Harry Bridges Plaza (Ferry Building),50,9/2/2013 18:15,Embarcadero at Vallejo,48,281,Customer,1576245
9201,512,9/2/2013 17:51,Townsend at 7th,65,9/2/2013 18:00,5th at Howard,57,500,Subscriber,94107
9202,680,9/2/2013 17:51,San Salvador at 1st,8,9/2/2013 18:03,Arena Green / SAP Center,14,65,Subscriber,95126
9203,1350,9/2/2013 17:51,Harry Bridges Plaza (Ferry Building),50,9/2/2013 18:14,Embarcadero at Vallejo,48,611,Customer,90210
9204,381,9/2/2013 17:52,Spear at Folsom,49,9/2/2013 17:58,Clay at Battery,41,553,Customer,19104
9205,788,9/2/2013 17:52,Harry Bridges Plaza (Ferry Building),50,9/2/2013 18:06,San Francisco Caltrain (Townsend at 4th),70,267,Subscriber,94041
9206,760,9/2/2013 17:53,Harry Bridges Plaza (Ferry Building),50,9/2/2013 18:06,San Francisco Caltrain (Townsend at 4th),70,522,Customer,94041
9207,4017,9/2/2013 17:58,Mountain View Caltrain Station,28,9/2/2013 19:05,Mountain View Caltrain Station,28,43,Customer,94042
9208,1366,9/2/2013 18:01,Embarcadero at Bryant,54,9/2/2013 18:24,Grant Avenue at Columbus Avenue,73,529,Subscriber,94111
9210,4517,9/2/2013 18:02,Powell Street BART,39,9/2/2013 19:18,Powell Street BART,39,582,Subscriber,97214
9211,1234,9/2/2013 18:03,Embarcadero at Bryant,54,9/2/2013 18:24,Grant Avenue at Columbus Avenue,73,387,Customer,94610
9212,843,9/2/2013 18:03,Market at 10th,67,9/2/2013 18:17,Beale at Market,56,561,Customer,1576245
9213,823,9/2/2013 18:04,Market at 10th,67,9/2/2013 18:17,Beale at Market,56,360,Customer,1576245
9214,802,9/2/2013 18:06,Powell at Post (Union Square),71,9/2/2013 18:19,Market at 10th,67,434,Subscriber,94103
9215,3507,9/2/2013 18:07,Mountain View Caltrain Station,28,9/2/2013 19:05,Mountain View Caltrain Station,28,27,Customer,95014
9216,524,9/2/2013 18:10,Commercial at Montgomery,45,9/2/2013 18:19,Market at 4th,76,510,Customer,1576245
9218,1349,9/2/2013 18:14,Clay at Battery,41,9/2/2013 18:36,Market at 10th,67,341,Subscriber,94115
9219,1839,9/2/2013 18:17,Embarcadero at Vallejo,48,9/2/2013 18:47,Embarcadero at Sansome,60,318,Customer,1576245
9220,1708,9/2/2013 18:17,Embarcadero at Vallejo,48,9/2/2013 18:45,Embarcadero at Sansome,60,281,Customer,1576245
9221,1689,9/2/2013 18:17,Embarcadero at Vallejo,48,9/2/2013 18:45,Embarcadero at Sansome,60,611,Customer,90210
9222,414,9/2/2013 18:21,Post at Kearney,47,9/2/2013 18:28,Harry Bridges Plaza (Ferry Building),50,585,Customer,93405
9223,715,9/2/2013 18:24,Powell Street BART,39,9/2/2013 18:36,Washington at Kearney,46,606,Subscriber,94133
9224,630,9/2/2013 18:25,Powell Street BART,39,9/2/2013 18:36,Washington at Kearney,46,410,Customer,94133
9225,684,9/2/2013 18:27,Townsend at 7th,65,9/2/2013 18:38,Embarcadero at Bryant,54,615,Subscriber,94103
9226,775,9/2/2013 18:31,Steuart at Market,74,9/2/2013 18:44,Embarcadero at Sansome,60,625,Customer,1576245
9227,781,9/2/2013 18:31,Steuart at Market,74,9/2/2013 18:44,Embarcadero at Sansome,60,576,Customer,1576245
9228,1112,9/2/2013 18:32,5th at Howard,57,9/2/2013 18:51,Embarcadero at Sansome,60,607,Customer,93312
9229,1151,9/2/2013 18:33,5th at Howard,57,9/2/2013 18:52,Embarcadero at Sansome,60,500,Customer,93312
9230,1533,9/2/2013 18:39,Golden Gate at Polk,59,9/2/2013 19:05,Embarcadero at Vallejo,48,404,Subscriber,94102
9231,612,9/2/2013 18:40,Civic Center BART (7th at Market),72,9/2/2013 18:51,Harry Bridges Plaza (Ferry Building),50,560,Subscriber,94608
9232,1344,9/2/2013 18:43,San Francisco Caltrain (Townsend at 4th),70,9/2/2013 19:06,Davis at Jackson,42,386,Customer,94025
9233,694,9/2/2013 18:47,Embarcadero at Sansome,60,9/2/2013 18:59,Embarcadero at Vallejo,48,612,Customer,1576245
9234,428,9/2/2013 18:50,Embarcadero at Bryant,54,9/2/2013 18:57,Harry Bridges Plaza (Ferry Building),50,515,Customer,94105
9235,520,9/2/2013 18:50,Embarcadero at Sansome,60,9/2/2013 18:59,Embarcadero at Vallejo,48,611,Customer,90210
9236,1568,9/2/2013 18:51,MLK Library,11,9/2/2013 19:17,SJSU - San Salvador at 9th,16,86,Customer,95112
9237,428,9/2/2013 18:51,Embarcadero at Sansome,60,9/2/2013 18:58,Embarcadero at Vallejo,48,361,Customer,1576245
9239,256,9/2/2013 18:54,San Francisco Caltrain 2 (330 Townsend),69,9/2/2013 18:58,Townsend at 7th,65,623,Subscriber,94107
