id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code,city_name
14355,6935,9/8/2013 10:37,Steuart at Market,74,9/8/2013 12:33,Steuart at Market,74,328,Customer,10010,10
14357,226,9/8/2013 10:38,Harry Bridges Plaza (Ferry Building),50,9/8/2013 10:42,Clay at Battery,41,513,Customer,1576245,10
14358,1117,9/8/2013 10:39,Embarcadero at Bryant,54,9/8/2013 10:58,Steuart at Market,74,486,Customer,1141,10
14359,1085,9/8/2013 10:39,Powell at Post (Union Square),71,9/8/2013 10:57,Embarcadero at Sansome,60,544,Customer,98065,10
14360,1306,9/8/2013 10:39,SJSU - San Salvador at 9th,16,9/8/2013 11:01,Japantown,9,640,Customer,95112,11
14361,1006,9/8/2013 10:40,Powell at Post (Union Square),71,9/8/2013 10:56,Embarcadero at Sansome,60,278,Customer,98065,10
14362,6625,9/8/2013 10:41,Steuart at Market,74,9/8/2013 12:32,Steuart at Market,74,512,Customer,10010,10
14363,3697,9/8/2013 10:41,Temporary Transbay Terminal (Howard at Beale),55,9/8/2013 11:43,Temporary Transbay Terminal (Howard at Beale),55,260,Customer,91977,10
14364,2835,9/8/2013 10:44,Mountain View Caltrain Station,28,9/8/2013 11:31,University and Emerson,35,647,Customer,94041,1
14365,3541,9/8/2013 10:44,Temporary Transbay Terminal (Howard at Beale),55,9/8/2013 11:44,Temporary Transbay Terminal (Howard at Beale),55,312,Customer,94105,10
14366,466,9/8/2013 10:45,Townsend at 7th,65,9/8/2013 10:52,5th at Howard,57,537,Subscriber,94107,10
14367,259,9/8/2013 10:45,Franklin at Maple,21,9/8/2013 10:49,Redwood City Caltrain Station,22,214,Subscriber,94063,3
14368,822,9/8/2013 10:45,Powell at Post (Union Square),71,9/8/2013 10:59,Golden Gate at Polk,59,572,Customer,1576245,10
14369,799,9/8/2013 10:45,Powell at Post (Union Square),71,9/8/2013 10:59,Golden Gate at Polk,59,322,Customer,1576245,10
14370,3619,9/8/2013 10:48,Beale at Market,56,9/8/2013 11:48,Beale at Market,56,589,Customer,95212,10
14371,1596,9/8/2013 10:49,Clay at Battery,41,9/8/2013 11:15,Civic Center BART (7th at Market),72,513,Customer,1576245,10
14372,1577,9/8/2013 10:49,Clay at Battery,41,9/8/2013 11:15,Civic Center BART (7th at Market),72,494,Customer,1576245,10
14373,14773,9/8/2013 10:50,Embarcadero at Folsom,51,9/8/2013 14:57,Embarcadero at Folsom,51,492,Customer,94027,10
14374,3435,9/8/2013 10:51,Beale at Market,56,9/8/2013 11:48,Beale at Market,56,321,Customer,95212,10
14376,1358,9/8/2013 10:51,Davis at Jackson,42,9/8/2013 11:14,Embarcadero at Sansome,60,506,Customer,94111,10
14377,1844,9/8/2013 10:52,Davis at Jackson,42,9/8/2013 11:23,Davis at Jackson,42,621,Customer,94111,10
14378,1668,9/8/2013 10:55,Davis at Jackson,42,9/8/2013 11:22,Davis at Jackson,42,408,Customer,95864,10
14379,1322,9/8/2013 10:56,Market at 10th,67,9/8/2013 11:18,Market at 4th,76,393,Subscriber,94104,10
14380,582,9/8/2013 10:56,Market at Sansome,77,9/8/2013 11:06,2nd at Folsom,62,535,Subscriber,94107,10
14381,3087,9/8/2013 10:57,Beale at Market,56,9/8/2013 11:48,Beale at Market,56,488,Customer,1576245,10
14385,409,9/8/2013 11:00,San Francisco City Hall,58,9/8/2013 11:07,San Francisco City Hall,58,399,Subscriber,94103,10
14387,1360,9/8/2013 11:02,Steuart at Market,74,9/8/2013 11:25,Embarcadero at Sansome,60,428,Customer,1141,10
14388,31579,9/8/2013 11:04,Civic Center BART (7th at Market),72,9/8/2013 19:50,Civic Center BART (7th at Market),72,636,Customer,1576245,10
14389,1139,9/8/2013 11:04,Embarcadero at Sansome,60,9/8/2013 11:23,Washington at Kearney,46,329,Customer,94112,10
14390,617,9/8/2013 11:04,Market at 4th,76,9/8/2013 11:14,Beale at Market,56,327,Subscriber,94117,10
14391,1109,9/8/2013 11:04,Embarcadero at Sansome,60,9/8/2013 11:22,Washington at Kearney,46,355,Customer,94112,10
14392,3470,9/8/2013 11:06,Mountain View City Hall,27,9/8/2013 12:04,Mountain View City Hall,27,130,Customer,94041,1
14393,3449,9/8/2013 11:06,Mountain View City Hall,27,9/8/2013 12:04,Mountain View City Hall,27,22,Customer,94041,1
14394,1358,9/8/2013 11:06,Powell at Post (Union Square),71,9/8/2013 11:29,Townsend at 7th,65,381,Customer,1576245,10
14395,1792,9/8/2013 11:07,Mountain View City Hall,27,9/8/2013 11:37,Mountain View City Hall,27,257,Subscriber,95123,1
14397,857,9/8/2013 11:09,Washington at Kearney,46,9/8/2013 11:24,Harry Bridges Plaza (Ferry Building),50,549,Customer,92663,10
14398,1108,9/8/2013 11:11,Powell at Post (Union Square),71,9/8/2013 11:29,Townsend at 7th,65,352,Customer,1576245,10
14399,31120,9/8/2013 11:11,Civic Center BART (7th at Market),72,9/8/2013 19:50,Civic Center BART (7th at Market),72,570,Customer,1576245,10
14400,31268,9/8/2013 11:12,5th at Howard,57,9/8/2013 19:53,5th at Howard,57,360,Customer,92109,10
14401,756,9/8/2013 11:13,San Francisco City Hall,58,9/8/2013 11:25,San Francisco Caltrain 2 (330 Townsend),69,627,Subscriber,94301,10
14402,21470,9/8/2013 11:14,5th at Howard,57,9/8/2013 17:12,5th at Howard,57,526,Customer,1576245,10
14403,222,9/8/2013 11:15,2nd at Townsend,61,9/8/2013 11:18,San Francisco Caltrain (Townsend at 4th),70,552,Subscriber,94107,10
14405,836,9/8/2013 11:16,Beale at Market,56,9/8/2013 11:30,Steuart at Market,74,344,Subscriber,94117,10
14406,2820,9/8/2013 11:16,Steuart at Market,74,9/8/2013 12:03,San Francisco Caltrain (Townsend at 4th),70,553,Customer,45116,10
14407,4938,9/8/2013 11:16,San Francisco City Hall,58,9/8/2013 12:38,San Francisco City Hall,58,630,Customer,94115,10
14408,163,9/8/2013 11:16,2nd at Townsend,61,9/8/2013 11:19,2nd at Townsend,61,285,Customer,95003,10
14409,4879,9/8/2013 11:17,San Francisco City Hall,58,9/8/2013 12:38,San Francisco City Hall,58,478,Customer,94115,10
14410,2784,9/8/2013 11:17,Steuart at Market,74,9/8/2013 12:03,San Francisco Caltrain (Townsend at 4th),70,362,Customer,45116,10
14411,224,9/8/2013 11:19,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 11:22,San Francisco Caltrain (Townsend at 4th),70,421,Subscriber,94133,10
14412,21502,9/8/2013 11:19,Civic Center BART (7th at Market),72,9/8/2013 17:17,Embarcadero at Sansome,60,494,Customer,94109,10
14413,380,9/8/2013 11:20,San Jose Civic Center,3,9/8/2013 11:27,San Jose Diridon Caltrain Station,2,80,Subscriber,94109,11
14414,1211,9/8/2013 11:23,2nd at Townsend,61,9/8/2013 11:43,Embarcadero at Sansome,60,285,Customer,95003,10
14415,1203,9/8/2013 11:23,2nd at Townsend,61,9/8/2013 11:43,Embarcadero at Sansome,60,281,Customer,95003,10
14416,884,9/8/2013 11:23,Grant Avenue at Columbus Avenue,73,9/8/2013 11:38,Embarcadero at Bryant,54,497,Subscriber,94123,10
14417,21391,9/8/2013 11:24,Civic Center BART (7th at Market),72,9/8/2013 17:20,Embarcadero at Sansome,60,513,Customer,94109,10
14418,1077,9/8/2013 11:24,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 11:42,Powell Street BART,39,415,Customer,94158,10
14419,1093,9/8/2013 11:24,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 11:42,Powell Street BART,39,552,Customer,55350,10
14420,2264,9/8/2013 11:24,Harry Bridges Plaza (Ferry Building),50,9/8/2013 12:02,Embarcadero at Vallejo,48,348,Customer,94611,10
14421,2242,9/8/2013 11:25,Harry Bridges Plaza (Ferry Building),50,9/8/2013 12:02,Embarcadero at Vallejo,48,607,Customer,94611,10
14422,264,9/8/2013 11:26,San Francisco Caltrain (Townsend at 4th),70,9/8/2013 11:30,2nd at Townsend,61,386,Subscriber,94107,10
14423,1621,9/8/2013 11:26,Washington at Kearney,46,9/8/2013 11:53,Townsend at 7th,65,355,Customer,94112,10
14424,1549,9/8/2013 11:26,Washington at Kearney,46,9/8/2013 11:52,Townsend at 7th,65,329,Customer,94112,10
14425,2231,9/8/2013 11:27,Spear at Folsom,49,9/8/2013 12:04,Powell at Post (Union Square),71,356,Customer,10012,10
14426,1490,9/8/2013 11:28,Embarcadero at Bryant,54,9/8/2013 11:53,Embarcadero at Folsom,51,616,Customer,94022,10
14427,1488,9/8/2013 11:28,Embarcadero at Bryant,54,9/8/2013 11:53,Embarcadero at Folsom,51,608,Customer,94022,10
14429,21052,9/8/2013 11:30,Civic Center BART (7th at Market),72,9/8/2013 17:21,Embarcadero at Sansome,60,515,Customer,94109,10
14430,1408,9/8/2013 11:30,Embarcadero at Bryant,54,9/8/2013 11:54,Embarcadero at Folsom,51,431,Customer,94104,10
14431,1325,9/8/2013 11:31,Embarcadero at Bryant,54,9/8/2013 11:53,Embarcadero at Folsom,51,532,Customer,94104,10
14432,5450,9/8/2013 11:37,Embarcadero at Sansome,60,9/8/2013 13:08,Embarcadero at Sansome,60,544,Customer,98065,10
14433,5446,9/8/2013 11:37,Embarcadero at Sansome,60,9/8/2013 13:08,Embarcadero at Sansome,60,278,Customer,98065,10
14435,470,9/8/2013 11:38,South Van Ness at Market,66,9/8/2013 11:46,Powell Street BART,39,511,Subscriber,94103,10
14437,963,9/8/2013 11:39,Golden Gate at Polk,59,9/8/2013 11:55,Embarcadero at Folsom,51,322,Customer,94115,10
14438,1065,9/8/2013 11:40,Spear at Folsom,49,9/8/2013 11:58,Embarcadero at Sansome,60,536,Customer,94710,10
14444,1017,9/8/2013 11:44,Powell Street BART,39,9/8/2013 12:01,Harry Bridges Plaza (Ferry Building),50,367,Customer,91914,10
14445,1006,9/8/2013 11:44,Powell Street BART,39,9/8/2013 12:01,Harry Bridges Plaza (Ferry Building),50,505,Customer,91914,10
14447,377,9/8/2013 11:46,2nd at Townsend,61,9/8/2013 11:52,2nd at Folsom,62,386,Subscriber,94107,10
14448,356,9/8/2013 11:46,2nd at Townsend,61,9/8/2013 11:52,2nd at Folsom,62,466,Subscriber,94107,10
14449,756,9/8/2013 11:46,Steuart at Market,74,9/8/2013 11:59,5th at Howard,57,454,Customer,92663,10
14450,771,9/8/2013 11:46,Steuart at Market,74,9/8/2013 11:59,5th at Howard,57,401,Customer,92663,10
14451,1236,9/8/2013 11:47,Townsend at 7th,65,9/8/2013 12:08,Embarcadero at Sansome,60,381,Customer,94107,10
14452,1482,9/8/2013 11:48,Washington at Kearney,46,9/8/2013 12:13,San Francisco Caltrain (Townsend at 4th),70,440,Customer,94133,10
14453,1460,9/8/2013 11:49,Washington at Kearney,46,9/8/2013 12:13,San Francisco Caltrain (Townsend at 4th),70,400,Customer,94133,10
14454,1234,9/8/2013 11:49,Harry Bridges Plaza (Ferry Building),50,9/8/2013 12:10,Golden Gate at Polk,59,578,Customer,2465,10
14455,400,9/8/2013 11:53,Powell Street BART,39,9/8/2013 12:00,San Francisco Caltrain (Townsend at 4th),70,325,Subscriber,94102,10
14458,1003,9/8/2013 11:56,Embarcadero at Folsom,51,9/8/2013 12:13,2nd at Townsend,61,608,Customer,94104,10
14460,3634,9/8/2013 11:57,Howard at 2nd,63,9/8/2013 12:57,Howard at 2nd,63,468,Customer,60707,10
14461,3577,9/8/2013 11:57,Howard at 2nd,63,9/8/2013 12:56,Howard at 2nd,63,268,Customer,60707,10
14462,963,9/8/2013 11:58,Embarcadero at Folsom,51,9/8/2013 12:14,2nd at Townsend,61,431,Customer,94022,10
14463,898,9/8/2013 11:58,Embarcadero at Folsom,51,9/8/2013 12:13,2nd at Townsend,61,322,Customer,94022,10
14465,599,9/8/2013 11:59,Paseo de San Antonio,7,9/8/2013 12:09,Japantown,9,684,Subscriber,95110,11
14466,924,9/8/2013 12:00,Embarcadero at Folsom,51,9/8/2013 12:16,Powell at Post (Union Square),71,532,Customer,94115,10
14467,2963,9/8/2013 12:01,Post at Kearney,47,9/8/2013 12:51,Embarcadero at Vallejo,48,489,Customer,83340,10
14468,2551,9/8/2013 12:01,Post at Kearney,47,9/8/2013 12:44,Embarcadero at Sansome,60,371,Customer,83340,10
14469,8137,9/8/2013 12:01,California Ave Caltrain Station,36,9/8/2013 14:17,California Ave Caltrain Station,36,108,Customer,90803,2
14470,145,9/8/2013 12:02,5th at Howard,57,9/8/2013 12:05,Powell Street BART,39,529,Subscriber,94134,10
14471,747,9/8/2013 12:04,Spear at Folsom,49,9/8/2013 12:16,Davis at Jackson,42,472,Customer,94105,10
14472,775,9/8/2013 12:03,Spear at Folsom,49,9/8/2013 12:16,Davis at Jackson,42,543,Customer,94105,10
14473,18177,9/8/2013 12:05,Embarcadero at Sansome,60,9/8/2013 17:08,Embarcadero at Sansome,60,281,Customer,94710,10
14474,495,9/8/2013 12:05,Davis at Jackson,42,9/8/2013 12:13,Embarcadero at Sansome,60,621,Subscriber,94111,10
14475,1418,9/8/2013 12:06,San Jose Civic Center,3,9/8/2013 12:30,MLK Library,11,649,Subscriber,95136,11
14476,379,9/8/2013 12:07,Clay at Battery,41,9/8/2013 12:13,Embarcadero at Sansome,60,491,Subscriber,94107,10
14477,817,9/8/2013 12:07,Howard at 2nd,63,9/8/2013 12:21,Embarcadero at Sansome,60,592,Subscriber,94105,10
14478,1798,9/8/2013 12:07,Japantown,9,9/8/2013 12:37,SJSU - San Salvador at 9th,16,640,Customer,95112,11
14479,1600,9/8/2013 12:07,Japantown,9,9/8/2013 12:34,SJSU - San Salvador at 9th,16,69,Customer,95112,11
14480,1362,9/8/2013 12:08,2nd at Townsend,61,9/8/2013 12:30,Embarcadero at Sansome,60,631,Customer,94107,10
14481,1279,9/8/2013 12:08,2nd at Townsend,61,9/8/2013 12:29,Embarcadero at Sansome,60,434,Customer,94107,10
14482,1346,9/8/2013 12:08,2nd at Townsend,61,9/8/2013 12:30,Embarcadero at Sansome,60,411,Customer,94107,10
14483,1904,9/8/2013 12:09,Steuart at Market,74,9/8/2013 12:40,Embarcadero at Sansome,60,573,Customer,1576245,10
14484,1907,9/8/2013 12:08,Steuart at Market,74,9/8/2013 12:40,Embarcadero at Sansome,60,405,Customer,1576245,10
14485,9981,9/8/2013 12:09,Harry Bridges Plaza (Ferry Building),50,9/8/2013 14:55,Harry Bridges Plaza (Ferry Building),50,549,Customer,1073,10
14486,9981,9/8/2013 12:09,Harry Bridges Plaza (Ferry Building),50,9/8/2013 14:55,Harry Bridges Plaza (Ferry Building),50,555,Customer,1073,10
14489,1647,9/8/2013 12:10,Japantown,9,9/8/2013 12:37,SJSU - San Salvador at 9th,16,77,Customer,95112,11
14490,1665,9/8/2013 12:12,Embarcadero at Folsom,51,9/8/2013 12:39,Powell Street BART,39,369,Customer,94130,10
14491,843,9/8/2013 12:12,Townsend at 7th,65,9/8/2013 12:26,Yerba Buena Center of the Arts (3rd @ Howard),68,352,Subscriber,94107,10
14493,836,9/8/2013 12:13,Harry Bridges Plaza (Ferry Building),50,9/8/2013 12:27,Embarcadero at Sansome,60,367,Customer,94410,10
14494,11344,9/8/2013 12:14,2nd at South Park,64,9/8/2013 15:23,2nd at South Park,64,272,Customer,94107,10
14495,346,9/8/2013 12:14,Spear at Folsom,49,9/8/2013 12:20,Spear at Folsom,49,593,Subscriber,94552,10
14496,11305,9/8/2013 12:14,2nd at South Park,64,9/8/2013 15:23,2nd at South Park,64,586,Customer,94107,10
14497,767,9/8/2013 12:14,Harry Bridges Plaza (Ferry Building),50,9/8/2013 12:27,Embarcadero at Sansome,60,505,Subscriber,94110,10
14498,459,9/8/2013 12:15,2nd at South Park,64,9/8/2013 12:22,Market at 4th,76,353,Subscriber,94107,10
14499,232,9/8/2013 12:15,Park at Olive,38,9/8/2013 12:19,California Ave Caltrain Station,36,161,Subscriber,94086,2
14500,549,9/8/2013 12:17,Civic Center BART (7th at Market),72,9/8/2013 12:26,Market at 4th,76,330,Customer,1576245,10
14501,1012,9/8/2013 12:17,Mountain View Caltrain Station,28,9/8/2013 12:34,San Antonio Caltrain Station,29,142,Customer,94040,1
14502,679,9/8/2013 12:17,Powell at Post (Union Square),71,9/8/2013 12:29,Steuart at Market,74,376,Customer,94109,10
14503,482,9/8/2013 12:18,Civic Center BART (7th at Market),72,9/8/2013 12:26,Market at 4th,76,571,Customer,1576245,10
14504,782,9/8/2013 12:19,Powell at Post (Union Square),71,9/8/2013 12:32,Steuart at Market,74,581,Customer,1576245,10
14505,3445,9/8/2013 12:19,Embarcadero at Sansome,60,9/8/2013 13:16,Davis at Jackson,42,420,Customer,94111,10
14506,932,9/8/2013 12:20,Clay at Battery,41,9/8/2013 12:35,Civic Center BART (7th at Market),72,508,Customer,91911,10
14507,908,9/8/2013 12:20,Clay at Battery,41,9/8/2013 12:35,Civic Center BART (7th at Market),72,470,Customer,91911,10
14512,1460,9/8/2013 12:26,Powell Street BART,39,9/8/2013 12:50,San Francisco Caltrain 2 (330 Townsend),69,611,Customer,55350,10
14513,1449,9/8/2013 12:26,Powell Street BART,39,9/8/2013 12:50,San Francisco Caltrain 2 (330 Townsend),69,415,Customer,94158,10
14514,694,9/8/2013 12:26,Harry Bridges Plaza (Ferry Building),50,9/8/2013 12:38,Embarcadero at Sansome,60,276,Customer,91914,10
14516,690,9/8/2013 12:26,Harry Bridges Plaza (Ferry Building),50,9/8/2013 12:38,Embarcadero at Sansome,60,618,Customer,91914,10
14520,1423,9/8/2013 12:29,Commercial at Montgomery,45,9/8/2013 12:53,Commercial at Montgomery,45,424,Subscriber,94111,10
14523,1264,9/8/2013 12:31,MLK Library,11,9/8/2013 12:52,Arena Green / SAP Center,14,196,Subscriber,95136,11
14524,17465,9/8/2013 12:32,Market at 4th,76,9/8/2013 17:23,Market at 4th,76,393,Customer,94102,10
14527,14808,9/8/2013 12:34,Palo Alto Caltrain Station,34,9/8/2013 16:40,Palo Alto Caltrain Station,34,163,Customer,1576245,2
14528,1316,9/8/2013 12:35,Embarcadero at Bryant,54,9/8/2013 12:57,Embarcadero at Vallejo,48,462,Subscriber,94105,10
14532,1806,9/8/2013 12:39,Civic Center BART (7th at Market),72,9/8/2013 13:09,Grant Avenue at Columbus Avenue,73,508,Customer,77018,10
14534,6311,9/8/2013 12:42,Powell Street BART,39,9/8/2013 14:27,Golden Gate at Polk,59,511,Customer,6012,10
14535,17195,9/8/2013 12:45,Civic Center BART (7th at Market),72,9/8/2013 17:31,Civic Center BART (7th at Market),72,368,Customer,94103,10
14536,3905,9/8/2013 12:45,Cowper at University,37,9/8/2013 13:51,University and Emerson,35,100,Customer,28226,2
14537,3898,9/8/2013 12:46,Cowper at University,37,9/8/2013 13:51,University and Emerson,35,118,Customer,28226,2
14538,330,9/8/2013 12:46,5th at Howard,57,9/8/2013 12:52,San Francisco Caltrain (Townsend at 4th),70,401,Subscriber,94107,10
14539,4731,9/8/2013 12:48,Palo Alto Caltrain Station,34,9/8/2013 14:07,University and Emerson,35,150,Customer,95148,2
14541,1404,9/8/2013 12:50,Grant Avenue at Columbus Avenue,73,9/8/2013 13:13,Grant Avenue at Columbus Avenue,73,613,Customer,68516,10
14542,1407,9/8/2013 12:50,Grant Avenue at Columbus Avenue,73,9/8/2013 13:13,Grant Avenue at Columbus Avenue,73,493,Customer,2215,10
14543,1087,9/8/2013 12:53,Grant Avenue at Columbus Avenue,73,9/8/2013 13:11,2nd at Townsend,61,485,Customer,1576245,10
14545,418,9/8/2013 12:53,Arena Green / SAP Center,14,9/8/2013 13:00,Adobe on Almaden,5,662,Subscriber,95136,11
14546,3498,9/8/2013 12:53,Embarcadero at Folsom,51,9/8/2013 13:52,Embarcadero at Folsom,51,588,Customer,55316,10
14547,3470,9/8/2013 12:53,Embarcadero at Folsom,51,9/8/2013 13:51,Embarcadero at Folsom,51,387,Customer,55316,10
14548,2473,9/8/2013 12:56,Golden Gate at Polk,59,9/8/2013 13:37,Embarcadero at Vallejo,48,578,Customer,2465,10
14549,1341,9/8/2013 12:56,Washington at Kearney,46,9/8/2013 13:18,Washington at Kearney,46,320,Customer,1576245,10
14550,931,9/8/2013 12:56,Steuart at Market,74,9/8/2013 13:11,Embarcadero at Sansome,60,486,Customer,94501,10
14551,900,9/8/2013 12:56,Steuart at Market,74,9/8/2013 13:11,Embarcadero at Sansome,60,336,Customer,94501,10
14552,750,9/8/2013 12:59,5th at Howard,57,9/8/2013 13:12,South Van Ness at Market,66,454,Customer,92663,10
14553,701,9/8/2013 12:59,5th at Howard,57,9/8/2013 13:11,South Van Ness at Market,66,537,Customer,92663,10
14555,2289,9/8/2013 13:00,Market at Sansome,77,9/8/2013 13:38,Powell Street BART,39,619,Customer,90062,10
14556,2259,9/8/2013 13:00,Market at Sansome,77,9/8/2013 13:38,Powell Street BART,39,459,Customer,90062,10
14557,1923,9/8/2013 13:00,Civic Center BART (7th at Market),72,9/8/2013 13:32,2nd at South Park,64,585,Customer,94116,10
14558,1933,9/8/2013 13:01,Civic Center BART (7th at Market),72,9/8/2013 13:33,2nd at South Park,64,603,Customer,94116,10
14559,1445,9/8/2013 13:01,Grant Avenue at Columbus Avenue,73,9/8/2013 13:26,San Francisco City Hall,58,567,Subscriber,94108,10
14560,8380,9/8/2013 13:02,2nd at Townsend,61,9/8/2013 15:21,2nd at Townsend,61,410,Customer,94114,10
14561,4728,9/8/2013 13:01,Harry Bridges Plaza (Ferry Building),50,9/8/2013 14:20,Harry Bridges Plaza (Ferry Building),50,484,Customer,94965,10
14562,17841,9/8/2013 13:01,Beale at Market,56,9/8/2013 17:58,Golden Gate at Polk,59,327,Customer,94115,10
14563,506,9/8/2013 13:05,San Francisco Caltrain 2 (330 Townsend),69,9/8/2013 13:13,San Francisco Caltrain (Townsend at 4th),70,627,Subscriber,94107,10
14564,1026,9/8/2013 13:07,Mountain View Caltrain Station,28,9/8/2013 13:24,Mountain View City Hall,27,140,Customer,94043,1
14565,2120,9/8/2013 13:08,Embarcadero at Sansome,60,9/8/2013 13:43,Market at Sansome,77,405,Customer,91914,10
14566,2052,9/8/2013 13:08,Embarcadero at Sansome,60,9/8/2013 13:42,Market at Sansome,77,390,Customer,91914,10
14567,1533,9/8/2013 13:08,SJSU 4th at San Carlos,12,9/8/2013 13:34,Japantown,9,89,Customer,95112,11
14568,1529,9/8/2013 13:08,SJSU 4th at San Carlos,12,9/8/2013 13:34,Japantown,9,26,Customer,95113,11
14569,356,9/8/2013 13:09,Clay at Battery,41,9/8/2013 13:15,Embarcadero at Vallejo,48,547,Customer,94110,10
14570,323,9/8/2013 13:10,Clay at Battery,41,9/8/2013 13:15,Embarcadero at Vallejo,48,425,Subscriber,94110,10
14571,701,9/8/2013 13:10,Embarcadero at Sansome,60,9/8/2013 13:22,Mechanics Plaza (Market at Battery),75,544,Customer,98065,10
14572,704,9/8/2013 13:10,Embarcadero at Sansome,60,9/8/2013 13:22,Mechanics Plaza (Market at Battery),75,278,Customer,98065,10
14573,1619,9/8/2013 13:10,Townsend at 7th,65,9/8/2013 13:37,Steuart at Market,74,606,Customer,1576245,10
14574,1626,9/8/2013 13:11,Townsend at 7th,65,9/8/2013 13:38,Steuart at Market,74,628,Customer,1576245,10
14575,9085,9/8/2013 13:10,Powell at Post (Union Square),71,9/8/2013 15:42,Embarcadero at Sansome,60,356,Customer,1576245,10
14576,374,9/8/2013 13:10,Townsend at 7th,65,9/8/2013 13:17,San Francisco Caltrain 2 (330 Townsend),69,487,Subscriber,94107,10
14577,9013,9/8/2013 13:11,Powell at Post (Union Square),71,9/8/2013 15:41,Embarcadero at Sansome,60,319,Customer,1576245,10
14578,607,9/8/2013 13:12,Yerba Buena Center of the Arts (3rd @ Howard),68,9/8/2013 13:22,2nd at South Park,64,352,Subscriber,94107,10
14579,14464,9/8/2013 13:13,2nd at Townsend,61,9/8/2013 17:14,2nd at Townsend,61,383,Customer,94107,10
14580,511,9/8/2013 13:14,Yerba Buena Center of the Arts (3rd @ Howard),68,9/8/2013 13:23,2nd at South Park,64,422,Subscriber,94107,10
14581,499,9/8/2013 13:15,2nd at Folsom,62,9/8/2013 13:23,2nd at Townsend,61,535,Subscriber,94107,10
14582,1283,9/8/2013 13:15,San Pedro Square,6,9/8/2013 13:36,Paseo de San Antonio,7,58,Customer,95128,11
14583,1066,9/8/2013 13:15,San Pedro Square,6,9/8/2013 13:33,Paseo de San Antonio,7,648,Customer,95128,11
14584,1567,9/8/2013 13:15,Grant Avenue at Columbus Avenue,73,9/8/2013 13:42,Market at Sansome,77,266,Customer,2215,10
14586,1843,9/8/2013 13:17,Howard at 2nd,63,9/8/2013 13:47,Embarcadero at Vallejo,48,528,Customer,94105,10
14587,1622,9/8/2013 13:17,Howard at 2nd,63,9/8/2013 13:44,Embarcadero at Sansome,60,468,Customer,94010,10
14589,1130,9/8/2013 13:18,San Francisco Caltrain 2 (330 Townsend),69,9/8/2013 13:37,Embarcadero at Vallejo,48,580,Subscriber,94107,10
14590,4602,9/8/2013 13:18,Golden Gate at Polk,59,9/8/2013 14:35,Civic Center BART (7th at Market),72,361,Customer,35244,10
14591,423,9/8/2013 13:18,Market at 4th,76,9/8/2013 13:25,2nd at South Park,64,353,Subscriber,94107,10
14592,717,9/8/2013 13:19,Market at 10th,67,9/8/2013 13:31,Washington at Kearney,46,499,Subscriber,94133,10
14593,251,9/8/2013 13:19,San Francisco City Hall,58,9/8/2013 13:24,San Francisco City Hall,58,259,Customer,94117,10
14594,295,9/8/2013 13:21,California Ave Caltrain Station,36,9/8/2013 13:26,Park at Olive,38,206,Subscriber,94086,2
14596,27053,9/8/2013 13:23,5th at Howard,57,9/8/2013 20:54,Grant Avenue at Columbus Avenue,73,397,Customer,94102,10
14598,379,9/8/2013 13:27,2nd at Folsom,62,9/8/2013 13:34,Post at Kearney,47,466,Subscriber,94107,10
14599,598,9/8/2013 13:31,San Francisco Caltrain 2 (330 Townsend),69,9/8/2013 13:41,Yerba Buena Center of the Arts (3rd @ Howard),68,487,Subscriber,94107,10
14600,1200,9/8/2013 13:32,Post at Kearney,47,9/8/2013 13:52,Civic Center BART (7th at Market),72,434,Subscriber,94117,10
14601,615,9/8/2013 13:32,San Francisco Caltrain 2 (330 Townsend),69,9/8/2013 13:42,Yerba Buena Center of the Arts (3rd @ Howard),68,413,Subscriber,94107,10
14602,550,9/8/2013 13:34,5th at Howard,57,9/8/2013 13:43,Townsend at 7th,65,427,Customer,1576245,10
14605,471,9/8/2013 13:38,Powell Street BART,39,9/8/2013 13:46,Golden Gate at Polk,59,529,Customer,94536,10
14606,459,9/8/2013 13:37,Grant Avenue at Columbus Avenue,73,9/8/2013 13:45,Grant Avenue at Columbus Avenue,73,493,Customer,94133,10
14607,286,9/8/2013 13:38,San Francisco Caltrain 2 (330 Townsend),69,9/8/2013 13:43,Townsend at 7th,65,271,Subscriber,94107,10
14608,969,9/8/2013 13:38,Washington at Kearney,46,9/8/2013 13:54,Powell at Post (Union Square),71,320,Customer,1576245,10
14609,443,9/8/2013 13:38,Powell Street BART,39,9/8/2013 13:46,Golden Gate at Polk,59,369,Customer,94130,10
14614,644,9/8/2013 13:41,Howard at 2nd,63,9/8/2013 13:52,Civic Center BART (7th at Market),72,268,Customer,94102,10
14616,1338,9/8/2013 13:43,Market at Sansome,77,9/8/2013 14:06,Market at 10th,67,522,Customer,68516,10
14617,1328,9/8/2013 13:43,Embarcadero at Sansome,60,9/8/2013 14:05,Davis at Jackson,42,486,Subscriber,94111,10
14618,1333,9/8/2013 13:43,Market at Sansome,77,9/8/2013 14:06,Market at 10th,67,540,Customer,2215,10
14620,212,9/8/2013 13:44,Embarcadero at Bryant,54,9/8/2013 13:48,2nd at Townsend,61,633,Subscriber,94105,10
